investor_name,portfolio_name,holding_id,isin,value_usd,company_name,asset_type,valid_input,direct_holding,security_mapped_sector,financial_sector,sectors_with_assets,has_ald_in_fin_sector,flag
Test,auto_eq_cb_full,BR498213,US465685AN59,14510528,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR369800,US345397YD98,2386890,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR89170,US927804FH24,10373700,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR161767,US26817RAV06,2295631,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR354466,US09628TAA79,2085000,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR146660,US976826BG12,6116733,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR193761,US629568AQ91,3544840,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR147842,US055451AH17,5271550,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR126617,US166764AV24,4996652,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR114774,US25179MAK99,1041360,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR76823,US878742BC80,565000,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR288370,US907834AF27,2540325,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR99857,US656531AF75,2003080,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR399948,US875127AX04,9639555,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR682574,US166764BH21,1049092,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR624936,US014477AQ62,37620,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR41795,US034863AD26,26019500,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR111125,US233851BZ62,15201824,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR593008,US845437BK71,312294,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR436620,US24736WAA80,460089,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR583840,US25278XAE94,664950,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR107293,US44923QAG91,166345,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR126652,US05565EAD76,5958075,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR77634,US51817RAA41,5250000,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR654537,US233851CM41,21584087,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR350973,US02665WBE03,9861690,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR286070,US69352PAG81,2897448,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR280902,US693304AL18,10057710,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR50046,US26442CAG96,2086600,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR646260,US655044AK13,5136,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR675309,US02665WBE03,394724,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR324667,US25746UCQ04,299100,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR139410,US26442CAG96,2086600,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR197434,US65473QAV59,5615800,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR652659,US65473QAR48,235596,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR90143,US268789AA24,5059210,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR607398,US595620AJ40,1531039,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR373158,US26875PAD33,1098310,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR142800,US210518CR56,1045630,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR448776,US78355HJT77,2000376,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR271199,US98389BAM28,1042,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR551438,US655044AF28,609792,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR91168,US02665WAH43,2002990,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR60037,USM28368AA21,1629698,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR251413,XS0808638612,9492281,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR679249,US210518CL86,129226,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR299308,US24736VAA08,478586,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR395454,US69352JAL17,10150000,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR172316,US24736WAA80,4485870,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR288450,US822582AJ10,77684273,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR489067,US85771PAW23,925065,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR75346,US210518CR56,522764,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR312104,US12626PAJ21,5158250,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR584888,US69331CAF59,499970,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR250350,US59125QAB41,3363296,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR555686,US014477AR46,290125,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR456207,US29358QAA76,195874,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR209790,US34540UAA79,18302196,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR487607,US345397VT77,7172271,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR248657,US980236AE37,2132723,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR593820,US373334JP75,311266,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR19910,US744448CC31,2941304,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR426085,CA918423AG97,6161321,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR449608,US695114CH90,371476,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR576635,US91911TAM53,1757800,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR144981,US26884LAA70,21539300,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR380220,US13342BAJ44,203052,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR25705,US345397YD98,9928630,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR650563,US78470VAA61,633950,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR392361,US74456QBG01,915372,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR182299,US26875PAC59,4450275,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR115161,US98462YAC49,3017610,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR277881,US91911TAL70,396563,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR417759,US25179MAP86,264471,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR11417,US29365TAA25,351933,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR322786,US78454LAF76,55894,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR476065,US89236TCP84,1363045,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR83177,US779382AK60,6286250,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR404952,US049560AJ40,53749,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR648182,US780287AA66,1488630,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR263755,US373334JP75,72641,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR305361,US00130HBN44,5625000,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR652814,US744573AJ58,265553,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR405854,US21079UAA34,44156,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR16544,US485260BL69,7565354,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR431787,US037411AV73,516103,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR392155,US654740AH26,1431702,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR180668,US67576GAB32,254896,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR642395,US26875PAD33,3846071,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR267011,US05569AAB52,4422848,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR217260,US037411AP06,3700717,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR673300,US31428XAZ96,149975,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR197813,US43474TAA16,21854540,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR515817,US233851BH64,498480,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR438397,US29273RAM16,149970,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR316962,US69371RM291,250560,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR24865,US636180BJ92,21595060,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR188859,US476556DA05,3150180,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR159241,US144141CZ94,6193287,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR191038,US42809HAB33,5299450,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR474433,US81663AAC99,3861200,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR186550,US695114CK20,1551405,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR305827,US89346DAC11,20310080,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR189008,US26884LAA70,1076965,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR372385,US210795QD50,282432,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR228315,US875127AX04,2891881,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR193207,US26875PAC59,17076642,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR36817,US743263AN59,6334134,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR192398,US03938LAU89,2170000,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR19220,US693304AL18,3017310,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR141568,US98385XAT37,1301765,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR644376,US20826FAS56,1809853,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR223930,US02360FAA49,2090420,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR12897,US166764BS85,4985940,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR51047,US89346DAC11,5083750,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR328176,US448055AF08,163370,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR590830,US055482AJ26,1015460,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR404542,US694308GN14,10464,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR560875,US209111EX75,2896410,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR421146,USP62138AA30,842000,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR139343,US665531AB54,20770631,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR171524,US034863AD26,2080000,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR160668,US233851CF99,148245,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR193065,US29273RAH21,54323765,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR501143,US02665WAW10,499515,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR539733,US68268NAK90,115670,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR222430,US30257GAA94,291631,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR204304,US29364WAJ71,10832541,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR182550,US46507NAD21,1113750,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR449869,XS0925015157,1069654,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR32802,US927804FH24,12811520,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR480360,US25746UCA51,680721,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR166572,US00130HBS31,25760000,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR579280,US899415AA10,799872,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR335702,US677050AE65,1043301,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR159005,US665501AH54,6117020,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR624105,US26817RAM07,976752,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR139343,US665531AB54,20770631,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR579280,US899415AA10,799872,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR624105,US26817RAM07,976752,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR139343,US665531AB54,20770631,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
Test,auto_eq_cb_full,BR579280,US899415AA10,799872,NA,Unclassifiable,FALSE,TRUE,Unclassifiable,Unclassifiable,NA,NA,Holding not in Bloomberg database
